Index,Height(Inches),Weight(Pounds),Height(m),Weight(kg),IMT
19336,66.42899,126.2921,1.66072475,57.2753287981859,20.7669288463179
19337,69.82743,119.7982,1.74568575,54.3302494331066,17.8282848891208
19338,67.2883,132.4893,1.6822075,60.085850340136,21.2330841971426
19339,67.54366,134.223,1.6885915,60.8721088435374,21.3485877079323
19340,68.67346,124.9942,1.7168365,56.6867120181406,19.2319531252947
19341,69.49291,136.7762,1.73732275,62.030022675737,20.5513770168551
19342,65.18689,131.8571,1.62967225,59.7991383219955,22.5161630605112
19343,68.63243,140.3363,1.71581075,63.6445804988662,21.6183557523745
19344,65.87434,123.9921,1.6468585,56.2322448979592,20.73351094574
19345,69.72791,134.6838,1.74319775,61.0810884353741,20.1008051643129
19346,68.86516,146.82,1.721629,66.5850340136054,22.4645377645496
19347,70.78499,125.1415,1.76962475,56.753514739229,18.1230127120312
19348,71.49315,139.9804,1.78732875,63.4831746031746,19.8723740851197
19349,68.72414,133.7544,1.7181035,60.6595918367347,20.5494800947562
19350,68.80062,115.5805,1.7200155,52.4174603174603,17.7178595176224
19351,70.09019,125.3692,1.75225475,56.8567800453515,18.5177309109891
19352,70.95429,142.1598,1.77385725,64.4715646258503,20.4894771073916
19353,68.65434,127.7207,1.7163585,57.9232199546485,19.6624072055661
19354,65.07993,103.2811,1.62699825,46.8395011337868,17.6944916152613
19355,67.8804,122.2327,1.69701,55.4343310657596,19.2490813626922
19356,68.69267,128.8388,1.71731675,58.4302947845805,19.8124081240871
19357,66.39305,109.666,1.65982625,49.7351473922902,18.0525331873531
19358,68.97105,121.7352,1.72427625,55.2087074829932,18.5692296448699
19359,67.51326,122.2808,1.6878315,55.4561451247165,19.466662607196
19360,67.77261,124.7638,1.69431525,56.5822222222222,19.7102240226734
19361,70.49746,131.8233,1.7624365,59.7838095238095,19.2467155842548
19362,67.34338,131.4508,1.6835845,59.6148752834467,21.0322048101108
19363,67.12994,128.448,1.6782485,58.2530612244898,20.682651646643
19364,67.28063,101.792,1.68201575,46.1641723356009,16.3171737254139
19365,67.83278,121.5138,1.6958195,55.1082993197279,19.1627466965982
19366,66.94744,111.0788,1.673686,50.375873015873,17.9835165451853
19367,68.83627,125.1171,1.72090675,56.7424489795918,19.1599071325295
19368,67.17864,126.6733,1.679466,57.44820861678,20.3673280483247
19369,67.94058,129.4379,1.6985145,58.7019954648526,20.3476541384889
19370,70.92914,135.2796,1.7732285,61.3512925170068,19.5116641067374
19371,67.86923,111.0826,1.69673075,50.3775963718821,17.498933516927
19372,68.22707,137.6088,1.70567675,62.407619047619,21.4508326421212
19373,66.86146,119.7778,1.6715365,54.3209977324263,19.4417793294446
19374,67.65723,119.8673,1.69143075,54.3615873015873,19.001316226617
19375,68.07379,98.47485,1.70184475,44.6597959183673,15.4197330673619
19376,73.59392,145.5716,1.839848,66.0188662131519,19.5031235319384
19377,65.40895,128.1772,1.63522375,58.1302494331066,21.7394130428407
19378,67.07607,142.2548,1.67690175,64.5146485260771,22.94262463573
19379,66.89452,117.4998,1.672363,53.2878911564626,19.0531783434668
19380,66.42382,139.1155,1.6605955,63.0909297052154,22.8791146064357
19381,71.97374,130.8526,1.7993435,59.3435827664399,18.3292883662912
19382,67.96789,119.0567,1.69919725,53.9939682539683,18.7006909806331
19383,67.25519,116.9952,1.68137975,53.0590476190476,18.7684248237891
19384,65.5737,103.2335,1.6393425,46.8179138321996,17.4209831920552
19385,69.84429,127.3391,1.74610725,57.7501587301587,18.9413684060747
19386,69.55115,125.4512,1.73877875,56.8939682539683,18.8181782614179
19387,66.43305,126.9671,1.66082625,57.5814512471655,20.8753711429189
19388,68.85178,117.5224,1.7212945,53.2981405895692,17.9887793981426
19389,66.7244,124.9279,1.66811,56.6566439909297,20.3611111223334
19390,68.64607,126.7906,1.71615175,57.5014058956916,19.5239230897615
19391,63.70431,112.5109,1.59260775,51.0253514739229,20.1172380664511
19392,68.19205,114.4343,1.70480125,51.897641723356,17.8566552206664
19393,67.64495,120.6396,1.69112375,54.7118367346939,19.1306848409481
19394,67.69633,129.9412,1.69240825,58.9302494331066,20.5744394583721
19395,65.56974,97.43419,1.6392435,44.1878412698413,16.4443171742924
19396,70.21936,137.3578,1.755484,62.2937868480726,20.213940426549
19397,67.42904,125.3863,1.685726,56.8645351473923,20.0109415176217
19398,69.43355,148.2019,1.73583875,67.211746031746,22.3062425090918
19399,67.29278,129.8179,1.6823195,58.8743310657596,20.8021885190084
19400,69.10066,151.9111,1.7275165,68.8939229024943,23.0853522910402
19401,66.92661,127.0226,1.67316525,57.6066213151927,20.577600522426
19402,66.82918,117.5375,1.6707295,53.3049886621315,19.0965789780641
19403,70.36044,119.1202,1.759011,54.0227664399093,17.4598178838124
19404,64.68454,107.658,1.6171135,48.8244897959184,18.6705326592771
19405,68.78039,117.1408,1.71950975,53.1250793650794,17.9676097558822
19406,66.3356,132.6665,1.65839,60.1662131519274,21.8765753797271
19407,71.05723,148.1894,1.77643075,67.2060770975057,21.2966837325404
19408,65.98309,107.8979,1.64957725,48.9332879818594,17.982873177154
19409,66.96438,142.4074,1.6741095,64.5838548752834,23.0439137907622
19410,62.66094,102.5225,1.5665235,46.4954648526077,18.9468390335705
19411,66.7604,135.5098,1.66901,61.4556916099773,22.0619671151731
19412,69.31698,133.9394,1.7329245,60.7434920634921,20.2274190462153
19413,66.1443,137.1406,1.6536075,62.195283446712,22.7453479363194
19414,65.13872,141.9462,1.628468,64.374693877551,24.2748591661352
19415,68.44832,152.6479,1.711208,69.2280725623583,23.6415875496398
19416,69.10624,132.7292,1.727656,60.1946485260771,20.1670946905429
19417,68.52832,132.1379,1.713208,59.926485260771,20.417314535343
19418,68.08132,123.9994,1.702033,56.2355555555555,19.4122125355244
19419,68.86629,136.1652,1.72165725,61.752925170068,20.8335914333189
19420,66.3787,127.2431,1.6594675,57.7066213151927,20.955023137854
19421,67.76213,150.8899,1.69405325,68.4307936507937,23.8450074091446
19422,65.99674,147.9077,1.6499185,67.0783219954648,24.6409362760716
19423,65.81136,126.1608,1.645284,57.2157823129252,21.1365495373139
19424,67.40505,131.4322,1.68512625,59.606439909297,20.9907664206837
19425,66.83229,123.1594,1.67080725,55.8546031746032,20.0081193104286
19426,68.63507,124.9311,1.71587675,56.6580952380952,19.2437537485346
19427,62.97683,96.29756,1.57442075,43.6723628117914,17.618343760549
19428,71.24168,132.8696,1.781042,60.2583219954648,18.9962865374146
19429,67.47631,130.3214,1.68690775,59.1026757369615,20.7694251325081
19430,68.62495,130.4401,1.71562375,59.1565079365079,20.0982585985129
19431,68.42664,122.2238,1.710666,55.4302947845805,18.9416034724727
19432,65.46691,120.4029,1.63667275,54.6044897959184,20.3847152994107
19433,68.25073,125.9581,1.70626825,57.1238548752834,19.6210790747383
19434,67.4445,119.4108,1.6861125,54.1545578231292,19.0485498166722
19435,67.1342,126.346,1.678355,57.2997732426304,20.3416065495519
19436,68.13306,134.1461,1.7033265,60.8372335600907,20.9688035510754
19437,65.54906,141.2074,1.6387265,64.0396371882086,23.8471184691081
19438,71.2458,147.3819,1.781145,66.8398639455782,21.0686643840015
19439,69.55894,150.7427,1.7389735,68.3640362811791,22.6069392987509
19440,67.5101,121.0396,1.6877525,54.8932426303855,19.270871969024
19441,67.63941,122.4085,1.69098525,55.5140589569161,19.4143718489211
19442,64.82273,112.1695,1.62056825,50.8705215419501,19.370085521124
19443,69.22052,132.0336,1.730513,59.8791836734694,19.9952177819804
19444,69.92432,144.2027,1.748108,65.3980498866213,21.400714714152
19445,66.98924,150.2762,1.674731,68.1524716553288,24.299172946034
19446,68.56214,132.0495,1.7140535,59.8863945578231,20.3835311235495
19447,66.77559,127.3659,1.66938975,57.7623129251701,20.7266488535219
19448,68.73691,129.7617,1.71842275,58.848843537415,19.9286511764445
19449,66.91012,122.4668,1.672753,55.5404988662132,19.8493432248996
19450,67.17807,126.9057,1.67945175,57.5536054421769,20.4050410441743
19451,69.93152,142.0998,1.748288,64.4443537414966,21.0842870179407
19452,69.08901,139.7904,1.72722525,63.3970068027211,21.2505804590797
19453,70.19955,130.4641,1.75498875,59.1673922902494,19.2102826612949
19454,68.66485,120.245,1.71662125,54.5328798185941,18.505868175947
19455,67.02561,131.4908,1.67564025,59.6330158730159,21.2385667694178
19456,64.99279,125.5052,1.62481975,56.9184580498866,21.5597016964395
19457,69.62365,146.1419,1.74059125,66.2775056689342,21.8762341709265
19458,68.24774,136.1765,1.7061935,61.7580498866213,21.214705520749
19459,66.21311,113.8111,1.65532775,51.6150113378685,18.8368394308432
19460,65.83904,132.5109,1.645976,60.0956462585034,22.1817605558985
19461,63.6379,123.548,1.5909475,56.0308390022676,22.1368299328986
19462,70.60624,131.5629,1.765156,59.6657142857143,19.1495537379927
19463,68.13407,146.0477,1.70335175,66.2347845804989,22.8285036793693
19464,69.39546,136.2664,1.7348865,61.798820861678,20.5323213877011
19465,68.94134,118.7888,1.7235335,53.8724716553288,18.1354126992826
19466,67.38692,130.1127,1.684673,59.0080272108844,20.7912147499556
19467,64.89061,111.4397,1.62226525,50.5395464852608,19.2038192503253
19468,69.9709,145.0628,1.7492725,65.7881179138322,21.4997061752905
19469,68.5498,143.3518,1.713745,65.0121541950113,22.1361533791736
19470,69.27563,137.7491,1.73189075,62.4712471655329,20.8275982040491
19471,70.71056,161.4436,1.767764,73.217052154195,23.429534965012
19472,66.4149,112.9923,1.6603725,51.2436734693878,18.5878513914905
19473,62.50167,91.57279,1.56254175,41.5296099773243,17.0096192405156
19474,68.42081,128.0469,1.71052025,58.071156462585,19.8474188541596
19475,71.7836,127.215,1.79459,57.6938775510204,17.9142752031105
19476,66.29355,121.9691,1.65733875,55.3147845804989,20.138107557688
19477,66.41854,126.7928,1.6604635,57.5024036281179,20.8558229750704
19478,67.77764,145.8554,1.694441,66.1475736961451,23.0388616075647
19479,67.57821,100.8997,1.68945525,45.7595011337868,16.0320070688783
19480,67.89491,114.1335,1.69737275,51.7612244897959,17.9659460168071
19481,68.64534,116.5296,1.7161335,52.8478911564626,17.9442587791994
19482,69.35841,134.6133,1.73396025,61.0491156462585,20.3049115748504
19483,68.6794,140.9111,1.716985,63.9052607709751,21.6772211964298
19484,69.63578,107.6423,1.7408945,48.8173696145125,16.1075492735313
19485,69.1889,141.0582,1.7297225,63.9719727891156,21.3814362419791
19486,68.96742,145.8354,1.7241855,66.1385034013605,22.2477648956156
19487,68.61172,139.6006,1.715293,63.3109297052154,21.5180077944607
19488,67.52548,120.6988,1.688137,54.7386848072562,19.2078599779492
19489,66.15107,105.9052,1.65377675,48.0295691609977,17.5612298378724
19490,68.68094,135.0912,1.7170235,61.265850340136,20.780978228438
19491,66.80899,103.3739,1.67022475,46.8815873015873,16.8055402208206
19492,68.9321,127.5417,1.7233025,57.8420408163265,19.4769330534705
19493,67.76799,139.2827,1.69419975,63.1667573696145,22.0069246549931
19494,66.53111,125.715,1.66327775,57.0136054421769,20.6086218350012
19495,68.00506,134.7767,1.7001265,61.1232199546485,21.1467558465617
19496,67.04487,116.2412,1.67612175,52.7170975056689,18.7646456441935
19497,70.32864,115.7384,1.758216,52.4890702947846,16.9794815229422
19498,70.16821,137.7695,1.75420525,62.4804988662131,20.3040968147004
19499,68.70678,132.4533,1.7176695,60.0695238095238,20.3598690751667
19500,65.97472,118.204,1.649368,53.6072562358277,19.7055449952625
19501,69.80446,106.9538,1.7451115,48.5051247165533,15.9272671526303
19502,66.69743,126.3104,1.66743575,57.2836281179138,20.6030871461807
19503,67.64179,116.9737,1.69104475,53.0492970521542,18.5510900088382
19504,66.80381,131.6848,1.67009525,59.7209977324263,21.4113757503481
19505,72.77441,143.1369,1.81936025,64.914693877551,19.6112650669907
19506,69.28426,140.4357,1.7321065,63.6896598639456,21.2285214339085
19507,66.80098,114.5898,1.6700245,51.9681632653061,18.6333817937141
19508,69.41988,144.3342,1.735497,65.4576870748299,21.732661769637
19509,66.9729,131.5274,1.6743225,59.6496145124717,21.277931894656
19510,68.03946,143.2374,1.7009865,64.9602721088435,22.4515382543067
19511,69.00818,123.1109,1.7252045,55.8326077097506,18.758873201843
19512,69.2158,148.4322,1.730395,67.3161904761905,22.4816937544288
19513,69.63119,130.0823,1.74077975,58.9942403628118,19.468027958828
19514,70.09088,145.9827,1.752272,66.205306122449,21.5620354330786
19515,66.70823,124.4015,1.66770575,56.4179138321995,20.2851475444866
19516,66.09049,121.7826,1.65226225,55.2302040816326,20.2310622829982
19517,67.75741,126.407,1.69393525,57.3274376417233,19.9787779224997
19518,65.67362,133.5732,1.6418405,60.5774149659864,22.4723664342664
19519,67.23266,132.217,1.6808165,59.962358276644,21.2245308602236
19520,69.99684,144.2222,1.749921,65.4068934240363,21.359281349233
19521,67.57739,132.6973,1.68943475,60.1801814058957,21.0848563551731
19522,65.54885,120.8402,1.63872125,54.8028117913832,20.4076346530385
19523,69.4322,121.8002,1.735805,55.2381859410431,18.3331688174721
19524,66.99743,133.9659,1.67493575,60.7555102040816,21.6565547489008
19525,67.06971,130.6626,1.67674275,59.2574149659864,21.0770500882884
19526,64.51039,109.5663,1.61275975,49.6899319727891,19.1042085289081
19527,71.90727,129.9342,1.79768175,58.927074829932,18.2343070648381
19528,66.98211,119.479,1.67455275,54.1854875283447,19.3234790073773
19529,68.8868,136.5011,1.72217,61.9052607709751,20.8725503887509
19530,67.69444,130.4561,1.692361,59.1637641723356,20.6571203683675
19531,70.7424,140.6748,1.76856,63.7980952380952,20.3970854881046
19532,69.54554,145.2172,1.7386385,65.8581405895692,21.7866712538438
19533,69.14821,135.2195,1.72870525,61.3240362811791,20.5205421243042
19534,66.50703,108.6434,1.66267575,49.2713832199547,17.822951662508
19535,70.29309,127.0521,1.75732725,57.62,18.658123655076
19536,67.9355,133.4828,1.6983875,60.5364172335601,20.9866512042266
19537,68.21364,133.9939,1.705341,60.76820861678,20.8955577002517
19538,68.5144,128.0894,1.71286,58.0904308390023,19.7998026929435
19539,65.42839,111.4876,1.63570975,50.5612698412698,18.8975493384097
19540,67.86424,128.8723,1.696606,58.4454875283447,20.3043452110025
19541,63.71868,96.00666,1.592967,43.5404353741497,17.1584956648383
19542,70.61081,123.8097,1.76527025,56.1495238095238,18.0187090692973
19543,68.90318,123.7874,1.7225795,56.139410430839,18.9194844770392
19544,70.13475,128.6143,1.75336875,58.3284807256236,18.9729184799836
19545,71.46053,152.5282,1.78651325,69.1737868480726,21.6735009013067
19546,70.03539,120.0435,1.75088475,54.4414965986395,17.7588539383645
19547,68.1379,137.3988,1.7034475,62.3123809523809,21.4741923806615
19548,63.85703,125.0479,1.59642575,56.7110657596372,22.2520670804947
19549,67.30965,124.9212,1.68274125,56.6536054421769,20.0075021250349
19550,68.90615,139.2283,1.72265375,63.1420861678004,21.2776146249359
19551,71.64804,125.3181,1.791201,56.8336054421769,17.7139967994542
19552,68.88111,134.4917,1.72202775,60.9939682539683,20.5686883509352
19553,69.51423,134.5854,1.73785575,61.036462585034,20.2097948710219
19554,68.18086,121.5733,1.7045215,55.135283446712,18.9768727067249
19555,65.69997,110.1231,1.64249925,49.9424489795918,18.5122614306218
19556,68.40463,126.7027,1.71011575,57.4615419501134,19.6483579869461
19557,71.07505,140.2282,1.77687625,63.5955555555555,20.1424549256245
19558,69.27603,126.8514,1.73190075,57.5289795918367,19.1796496743888
19559,68.23265,121.7072,1.70581625,55.1960090702948,18.9689452387506
19560,68.58259,117.5669,1.71456475,53.3183219954648,18.1371352496875
19561,67.36844,127.4011,1.684211,57.7782766439909,20.3690880233246
19562,68.28441,122.825,1.70711025,55.702947845805,19.1141521646587
19563,69.07799,130.0466,1.72694975,58.9780498866213,19.7756609138116
19564,67.21276,126.4072,1.680319,57.3275283446712,20.3039128870946
19565,64.98716,104.79,1.624679,47.5238095238095,18.0042946836668
19566,66.9179,127.2505,1.6729475,57.709977324263,20.6198869138389
19567,67.12818,130.2357,1.6782045,59.0638095238095,20.9716061147316
19568,66.10688,107.0003,1.652672,48.5262131519274,17.766548389013
19569,68.57638,125.1795,1.7144095,56.7707482993197,19.3150345604569
19570,63.93057,112.976,1.59826425,51.2362811791383,20.0576676006858
19571,69.76564,139.6668,1.744141,63.3409523809524,20.8219503452321
19572,68.41106,151.9062,1.7102765,68.8917006802721,23.5523501490272
19573,66.36876,122.2946,1.659219,55.4624036281179,20.1461128606232
19574,70.47793,129.8903,1.76194825,58.9071655328798,18.9750019313779
19575,65.4282,121.4682,1.635705,55.087619047619,20.5894165297599
19576,66.03012,135.4752,1.650753,61.44,22.5469092381758
19577,68.0989,130.5315,1.7024725,59.1979591836735,20.4242691026544
19578,68.65857,146.6697,1.71646425,66.5168707482993,22.5767947562705
19579,72.01458,129.7612,1.8003645,58.8486167800453,18.1557994838823
19580,68.50725,123.4456,1.71268125,55.9843990929705,19.085956719918
19581,69.22753,125.3293,1.73068825,56.8386848072562,18.9760724525586
19582,70.19938,140.7101,1.7549845,63.81410430839,20.7190628400828
19583,67.04063,124.0582,1.67601575,56.2622222222222,20.0290656818571
19584,66.98144,121.0401,1.674536,54.8934693877551,19.5763491736069
19585,68.71907,120.0657,1.71797675,54.4515646258503,18.4491260993352
19586,69.72849,144.2993,1.74321225,65.4418594104308,21.5355065845083
